EXP,WKS,OCC,IND,SOUTH,SMSA,MS,FEM,UNION,ED,BLK,LWAGE,T
7,47,0,0,0,1,0,0,0,16,0,7.31322,7
9,47,0,1,0,1,1,0,0,16,0,6.55108,1
10,38,0,1,0,1,1,0,0,16,0,6.78672,2
11,48,0,1,0,1,1,0,0,16,0,6.88038,3
12,48,0,1,0,1,1,0,0,16,0,6.96885,4
13,48,0,1,0,1,1,0,0,16,0,7.03703,5
14,48,0,1,0,1,1,0,0,16,0,7.00125,6
15,49,0,1,0,1,1,0,0,16,0,7.27932,7
37,47,0,0,0,1,1,0,1,12,1,6.47697,1
38,47,0,0,0,1,1,0,1,12,1,6.56526,2
39,47,0,0,0,1,1,0,1,12,1,6.55108,3
40,52,0,0,0,1,1,0,1,12,1,6.55108,4
41,47,0,0,0,1,1,0,1,12,1,6.74524,5
42,47,0,0,0,1,1,0,1,12,1,6.86171,6
43,47,0,0,0,1,1,0,1,12,1,7.00307,7
21,32,1,1,0,1,1,0,1,9,0,6.05912,1
22,47,1,1,0,1,1,0,1,9,0,6.03548,2
23,50,1,1,0,1,1,0,1,9,0,6.07993,3
24,48,1,1,0,1,1,0,1,9,0,6.16121,4
25,48,1,1,0,1,1,0,1,9,0,6.31897,5
26,41,1,1,0,1,1,0,1,9,0,6.27099,6
27,45,1,1,0,1,1,0,1,9,0,6.44413,7
31,46,1,1,0,1,1,0,1,11,0,6.46459,1
32,43,0,1,0,1,1,0,1,11,0,6.53233,2
33,46,0,1,0,1,1,0,1,11,0,6.608,3
34,46,0,1,0,1,1,0,1,11,0,6.60394,4
35,46,1,1,0,1,1,0,1,11,0,6.80239,5
36,46,0,1,0,1,1,0,1,11,0,6.90675,6
37,46,0,1,0,1,1,0,1,11,0,7.0184,7
5,47,1,0,1,0,1,0,0,12,0,5.61677,1
6,51,1,1,1,0,1,0,0,12,0,6.00141,2
7,38,1,1,1,0,1,0,0,12,0,6.12687,3
8,38,1,1,1,0,1,0,0,12,0,6.1203,4
9,45,1,1,1,0,1,0,0,12,0,6.23048,5
10,48,1,1,1,0,1,0,0,12,0,6.30079,6
11,43,1,1,1,0,1,0,0,12,0,6.36647,7
28,47,1,1,0,1,1,0,1,12,0,6.49224,1
29,47,1,1,0,1,1,0,1,12,0,6.62936,2
30,47,1,1,0,1,1,0,1,12,0,6.66185,3
31,46,1,1,0,1,1,0,1,12,0,6.65929,4
32,46,1,1,0,1,1,0,1,12,0,6.75693,5
33,45,1,1,0,1,1,0,1,12,0,6.82437,6
34,46,1,1,0,1,1,0,1,12,0,6.90776,7
7,27,0,0,0,0,1,0,0,17,0,6.55108,1
8,52,0,0,0,0,1,0,0,17,0,6.63332,2
9,50,0,0,0,0,1,0,0,17,0,6.70319,3
10,52,0,0,0,0,1,0,0,17,0,6.79122,4
11,50,0,0,0,0,1,0,0,17,0,6.85646,5
12,50,0,0,0,0,1,0,0,17,0,7.06902,6
13,50,0,0,0,0,1,0,0,17,0,7.37776,7
8,50,0,0,0,1,0,1,0,14,0,6.39693,1
9,50,0,0,0,1,0,1,0,14,0,6.39693,2
10,50,0,0,0,1,0,1,0,14,0,6.47697,3
11,47,0,0,0,1,0,1,0,14,0,6.62007,4
12,50,0,0,0,1,0,1,0,14,0,6.74524,5
13,49,0,0,0,1,0,1,0,14,0,6.7901,6
14,49,0,0,0,1,0,1,0,14,0,6.88551,7
14,36,0,0,1,1,0,1,0,16,0,5.96615,1
15,39,0,0,1,1,0,1,0,16,0,6.10925,2
16,36,0,0,1,1,0,1,0,16,0,6.30992,3
17,38,0,0,1,1,0,1,0,16,0,6.39693,4
18,36,0,0,1,1,0,1,0,16,0,6.46925,5
19,37,0,0,1,1,0,1,0,16,0,6.51471,6
20,38,0,0,1,1,0,1,0,16,0,6.62007,7
10,49,1,1,0,0,1,0,1,12,0,6.2106,1
11,48,1,1,0,0,1,0,1,12,0,6.29157,2
12,49,1,1,0,0,1,0,1,12,0,6.41017,3
13,49,1,1,0,0,1,0,1,12,0,6.47697,4
14,49,1,1,0,0,1,0,1,12,0,6.57088,5
15,47,1,1,0,0,1,0,1,12,0,6.67708,6
16,44,1,1,0,0,1,0,1,12,0,6.77194,7
15,50,1,0,0,1,1,0,1,10,0,6.64639,1
16,48,1,0,0,1,1,0,1,10,0,6.69084,2
17,42,1,0,0,1,1,0,1,10,0,6.69084,3
18,40,1,0,0,1,1,0,1,10,0,6.86693,4
19,48,1,0,0,1,1,0,0,10,0,6.30992,5
20,36,1,0,0,1,1,0,0,10,0,6.81892,6
21,50,1,0,0,1,1,0,0,10,0,7.02909,7
3,37,0,0,0,1,1,0,0,17,0,6.82979,1
4,36,0,0,0,1,1,0,1,17,0,6.85646,2
5,38,0,0,0,1,1,0,1,17,0,6.90776,3
6,42,0,0,0,1,1,0,0,17,0,6.95655,4
7,46,0,0,0,1,1,0,1,17,0,7.00307,5
8,45,0,0,0,1,1,0,1,17,0,7.09008,6
9,38,0,0,0,1,1,0,1,17,0,7.18917,7
3,50,0,0,0,0,1,0,1,13,0,6.05209,1
4,48,1,0,0,0,0,0,1,13,0,6.62007,2
5,49,1,0,0,0,0,0,1,13,0,6.76849,3
6,48,1,0,0,0,1,0,1,13,0,6.77422,4
7,48,1,0,0,0,1,0,1,13,0,6.88244,5
8,48,1,0,0,0,1,0,1,13,0,6.97073,6
9,48,1,0,0,0,1,0,1,13,0,7.06902,7
4,49,1,1,1,1,0,0,1,12,0,6.4677,1
5,52,1,1,1,1,0,0,1,12,0,6.55108,2
6,50,1,1,1,1,0,0,1,12,0,6.55108,3
7,48,1,1,1,1,0,0,1,12,0,6.65929,4
8,46,1,1,1,1,0,0,1,12,0,6.68461,5
9,47,1,1,1,1,0,0,1,12,0,6.74524,6
10,47,1,1,1,1,0,0,1,12,0,6.86693,7
27,46,0,0,0,1,1,0,0,17,0,6.90575,1
28,45,0,0,0,1,1,0,0,17,0,6.90575,2
29,50,0,0,0,1,1,0,0,17,0,7.31255,3
30,46,0,0,0,1,1,0,0,17,0,7.31322,4
31,50,0,0,0,1,1,0,0,17,0,7.40853,5
32,51,0,0,0,1,1,0,0,17,0,7.39879,6
33,48,0,0,0,1,1,0,0,17,0,7.6256,7
30,37,0,0,1,0,1,0,0,17,0,6.10925,1
31,48,0,0,1,0,1,0,0,17,0,6.19236,2
32,36,0,0,1,0,1,0,0,17,0,6.25383,3
33,37,0,0,1,0,1,0,0,17,0,6.25383,4
34,36,0,0,1,0,1,0,0,17,0,6.42972,5
35,37,0,0,1,0,1,0,0,17,0,6.47697,6
36,36,0,0,1,0,1,0,0,17,0,6.55108,7
12,29,0,1,0,1,1,0,1,12,0,6.28227,1
13,44,0,1,0,1,1,0,1,12,0,6.54391,2
14,39,0,1,0,1,1,0,1,12,0,6.4892,3
15,48,1,0,0,1,1,0,1,12,0,6.58203,4
16,45,1,0,0,1,1,0,1,12,0,6.80239,5
17,28,1,0,0,1,1,0,1,12,0,6.88755,6
18,47,1,0,0,1,1,0,1,12,0,6.82979,7
10,49,1,0,1,0,1,0,0,4,0,5.4161,1
11,40,1,0,1,0,1,0,0,4,0,5.52146,2
12,39,1,0,1,0,1,0,0,4,0,5.61677,3
13,47,1,1,1,0,1,0,0,4,0,5.94017,4
14,51,1,1,1,0,1,0,0,4,0,6.06843,5
15,49,1,1,1,0,1,0,0,4,0,6.17794,6
16,48,1,1,1,0,1,0,0,4,0,6.2653,7
8,51,1,1,1,0,1,0,0,12,0,5.68017,1
9,52,0,1,1,0,1,0,0,12,0,5.81413,2
10,52,1,1,1,0,1,0,0,12,0,5.72359,3
11,41,1,1,1,0,1,0,1,12,0,6.21261,4
12,51,1,1,1,0,1,0,1,12,0,6.37843,5
13,50,1,1,1,0,1,0,1,12,0,6.4599,6
14,48,1,1,1,0,1,0,1,12,0,6.56386,7
27,50,1,0,1,1,1,0,1,12,0,6.90575,1
28,49,1,0,1,1,1,0,1,12,0,6.90575,2
29,52,1,0,1,1,1,0,1,12,0,7.03878,3
30,50,1,0,1,1,1,0,1,12,0,7.10661,4
31,50,1,0,1,1,1,0,1,12,0,7.21891,5
32,50,1,0,1,1,1,0,1,12,0,7.27932,6
33,50,1,0,1,1,1,0,1,12,0,7.31986,7
24,49,0,0,0,1,1,0,0,14,0,6.42162,1
25,49,0,0,0,1,1,0,0,14,0,6.42162,2
26,49,0,0,0,1,1,0,0,14,0,6.46614,3
27,49,0,0,0,1,1,0,0,14,0,6.84588,4
28,49,0,0,0,1,1,0,0,14,0,6.62007,5
29,49,0,0,0,1,1,0,0,14,0,6.62007,6
30,49,0,0,0,1,1,0,0,14,0,6.80239,7
6,12,1,1,0,0,1,0,1,12,0,6.54103,1
7,30,1,1,0,0,1,0,1,12,0,6.57925,2
8,25,1,1,0,0,1,0,1,12,0,6.64118,3
9,52,1,1,0,0,1,0,1,12,0,6.74052,4
10,50,1,1,0,0,1,0,1,12,0,6.85224,5
11,46,1,1,0,0,1,0,1,12,0,6.95655,6
12,46,1,1,0,0,1,0,1,12,0,7.06987,7
13,47,1,0,0,0,1,0,1,9,0,6.61338,1
14,41,1,0,0,0,1,0,1,9,0,6.6796,2
15,39,1,0,0,0,1,0,1,9,0,6.71538,3
16,46,1,0,0,0,1,0,1,9,0,6.86693,4
17,50,1,0,0,0,1,0,1,9,0,6.93245,5
18,48,1,0,0,0,1,0,1,9,0,7.00307,6
19,45,1,0,0,0,1,0,1,9,0,7.09008,7
8,52,0,0,0,1,1,0,0,12,0,6.47697,1
9,52,0,0,0,1,1,0,0,12,0,6.47697,2
10,48,0,0,0,1,1,0,0,12,0,6.55108,3
11,49,0,0,0,1,1,0,0,12,0,6.53233,4
12,50,0,0,0,1,1,0,0,12,0,6.62007,5
13,52,0,0,0,1,1,0,0,12,0,6.66823,6
14,52,0,0,0,0,1,0,0,12,0,6.17587,7
14,50,1,1,0,1,1,0,1,12,0,6.10032,1
15,49,1,1,0,1,1,0,1,12,0,6.22654,2
16,50,1,0,0,1,1,0,1,12,0,6.30445,3
17,50,1,0,0,1,1,0,1,12,0,6.34914,4
18,50,1,0,0,1,1,0,1,12,0,6.39359,5
19,24,1,1,0,1,1,0,1,12,0,6.39192,6
20,27,1,1,0,1,1,0,1,12,0,6.54822,7
25,49,1,1,0,1,1,0,1,10,0,6.24417,1
26,42,1,1,0,1,1,0,1,10,0,6.34564,2
27,48,1,1,0,1,1,0,1,10,0,6.42162,3
28,49,1,1,0,1,1,0,1,10,0,6.51471,4
29,49,1,1,0,1,1,0,1,10,0,6.58617,5
30,49,1,1,0,1,1,0,1,10,0,6.68461,6
31,41,1,1,0,1,1,0,1,10,0,6.7511,7
12,50,1,1,0,1,1,0,1,12,0,6.35437,1
13,46,1,1,0,1,1,0,1,12,0,6.45362,2
14,45,1,1,0,1,1,0,1,12,0,6.82111,3
15,50,1,1,0,1,1,0,1,12,0,6.94698,4
16,47,1,1,0,1,1,0,1,12,0,7.07242,5
17,45,1,1,0,1,1,0,1,12,0,7.07242,6
18,49,1,1,0,1,1,0,1,12,0,7.27932,7
9,50,0,0,0,1,1,0,0,14,0,6.10925,1
10,51,0,0,0,1,1,0,0,14,0,6.13773,2
11,51,0,0,0,1,1,0,0,14,0,6.05209,3
12,51,0,0,0,1,1,0,0,14,0,6.16331,4
13,50,0,0,0,1,1,0,0,14,0,6.30992,5
14,50,0,0,0,1,1,0,0,14,0,6.30992,6
15,50,0,0,0,1,1,0,0,14,0,6.47697,7
28,40,1,0,0,0,1,0,0,12,0,6.21461,1
29,51,1,0,0,0,1,0,0,12,0,6.21461,2
30,51,1,0,0,0,1,0,0,12,0,6.21461,3
31,51,1,0,0,0,1,0,0,12,0,6.30992,4
32,51,1,0,0,0,1,0,0,12,0,6.47697,5
33,51,1,0,0,0,1,0,0,12,0,6.62007,6
34,51,1,0,0,0,1,0,0,12,0,6.66823,7
40,50,1,0,0,1,1,0,0,12,0,5.95324,1
41,51,1,0,0,1,1,0,0,12,0,6.14633,2
42,50,1,0,0,1,1,0,0,12,0,6.24998,3
43,49,1,0,0,1,1,0,0,12,0,6.30992,4
44,48,1,0,0,1,1,0,0,12,0,6.47697,5
45,45,1,0,0,1,1,0,0,12,0,6.43775,6
46,48,1,0,0,1,1,0,0,12,0,6.64639,7
19,49,1,1,1,1,0,1,0,12,0,5.93225,1
20,49,1,1,1,1,0,1,0,12,0,6.06843,2
21,50,1,1,1,1,0,1,0,12,0,6.23245,3
22,50,0,1,1,1,0,1,0,12,0,6.29527,4
23,50,0,1,1,1,0,1,0,12,0,6.2804,5
24,49,1,0,1,1,0,1,0,12,0,6.35611,6
25,49,1,1,1,1,0,1,0,12,0,6.3081,7
4,40,1,0,0,1,1,0,1,9,0,6.68586,1
5,44,1,0,0,1,1,0,1,9,0,6.68461,2
6,43,1,0,0,1,1,0,1,9,0,6.74524,3
7,43,1,0,0,1,1,0,1,9,0,6.95655,4
8,48,1,0,0,1,1,0,1,9,0,6.90776,5
9,50,1,0,0,1,1,0,1,9,0,6.95655,6
10,43,1,0,0,1,0,0,1,9,0,7.09008,7
16,41,0,0,0,1,1,0,1,17,0,6.79122,1
17,40,0,0,0,1,1,0,1,17,0,6.90575,2
18,39,0,0,0,1,1,0,1,17,0,7.00307,3
19,39,0,0,0,1,1,0,1,17,0,7.09008,4
20,39,0,0,0,1,1,0,1,17,0,7.17012,5
21,38,0,0,0,1,1,0,1,17,0,7.20042,6
22,37,0,0,0,1,1,0,1,17,0,7.31322,7
3,48,0,0,1,1,0,1,0,16,0,5.8999,1
4,49,0,0,1,1,0,1,0,16,0,5.99146,2
5,49,0,0,1,1,0,1,0,16,0,6.10256,3
6,47,0,0,1,1,0,1,0,16,0,5.8944,4
7,40,0,0,1,0,0,1,0,16,0,6.44731,5
8,41,0,0,1,1,0,1,0,16,0,6.33683,6
9,42,0,0,1,1,0,1,0,16,0,6.47697,7
22,47,1,1,1,0,1,0,0,8,0,5.70378,1
23,52,1,1,1,0,1,0,0,8,0,5.78383,2
24,52,1,1,1,0,1,0,0,8,0,5.99146,3
25,52,1,1,1,0,1,0,0,8,0,5.99146,4
26,52,1,1,1,1,1,0,0,8,0,6.08677,5
27,52,1,1,1,1,1,0,0,8,0,6.16331,6
28,52,1,1,1,0,0,0,0,8,0,6.16331,7
34,50,1,0,1,0,1,0,1,10,1,6.52209,1
35,51,1,0,1,0,1,0,1,10,1,6.57925,2
36,48,1,0,1,0,1,0,1,10,1,6.7093,3
37,51,1,0,1,0,1,0,1,10,1,6.7334,4
38,51,1,0,1,0,1,0,1,10,1,6.88755,5
39,48,1,0,1,0,1,0,1,10,1,6.95655,6
40,43,1,0,1,0,1,0,1,10,1,7.04752,7
8,50,1,0,0,0,1,0,0,12,0,5.96615,1
9,52,1,0,0,0,1,0,0,12,0,6.08677,2
10,50,1,0,0,0,1,0,0,12,0,6.16331,3
11,44,1,0,0,0,1,0,0,12,0,6.85646,4
12,49,1,1,0,0,1,0,1,12,0,6.57647,5
13,50,1,0,0,0,1,0,1,12,0,7.10988,6
14,43,1,0,0,0,1,0,0,12,0,7.09008,7
7,50,1,1,0,1,1,0,1,11,0,6.48158,1
8,48,1,1,0,1,1,0,1,11,0,6.58617,2
9,44,1,1,0,1,1,0,1,11,0,6.66058,3
10,50,1,1,0,1,1,0,1,11,0,6.76964,4
11,50,1,1,0,1,1,0,1,11,0,6.88755,5
12,48,1,1,0,1,1,0,1,11,0,6.97354,6
13,49,1,1,0,1,1,0,1,11,0,7.08339,7
11,50,1,1,0,1,1,0,1,11,0,6.34212,1
12,50,1,1,0,1,1,0,1,11,0,6.5582,2
13,50,1,1,0,1,1,0,1,11,0,6.66568,3
14,50,1,1,0,1,1,0,1,11,0,6.7546,4
15,50,1,1,0,1,1,0,1,11,0,6.83303,5
16,48,1,1,0,1,1,0,1,11,0,6.93537,6
17,37,1,1,0,1,1,0,1,11,0,7.0076,7
9,34,1,1,0,1,0,1,0,12,0,5.94017,1
10,48,1,1,0,1,0,1,0,12,0,5.8861,2
11,47,1,1,0,1,0,1,0,12,0,6.06379,3
12,45,1,1,0,1,0,1,0,12,0,5.90808,4
13,49,1,1,0,1,0,1,0,12,0,6.24804,5
14,48,1,1,0,1,0,1,0,12,0,6.50279,6
15,45,1,1,0,1,0,1,0,12,0,6.4677,7
34,45,1,0,0,1,0,0,0,12,0,6.80239,1
35,48,1,0,0,1,0,0,0,12,0,6.83411,2
36,47,1,0,0,1,0,0,1,12,0,6.89366,3
37,46,1,0,0,1,0,0,0,12,0,6.89366,4
38,49,1,0,0,1,0,0,0,12,0,7.01392,5
39,48,1,0,0,1,0,0,1,12,0,7.17012,6
40,46,1,0,0,1,0,0,1,12,0,7.2998,7
8,48,1,0,0,1,1,0,1,12,0,6.52356,1
9,52,1,0,0,1,1,0,1,12,0,6.55393,2
10,51,1,0,0,1,1,0,1,12,0,6.55393,3
11,49,1,0,0,1,1,0,1,12,0,6.78333,4
12,50,0,0,0,1,1,0,0,12,0,7.04752,5
13,49,0,0,0,1,1,0,0,12,0,7.02554,6
14,49,0,0,0,1,1,0,0,12,0,7.20786,7
24,49,1,0,0,0,1,0,0,8,0,6.10925,1
25,49,1,0,0,1,1,0,0,8,0,6.20456,2
26,49,1,0,0,1,1,0,0,8,0,6.19441,3
27,50,1,1,0,1,1,0,0,8,0,6.28227,4
28,49,1,1,0,1,1,0,0,8,0,6.35437,5
29,49,1,1,0,1,1,0,0,8,0,6.49979,6
30,51,1,1,0,1,1,0,0,8,0,6.5582,7
23,49,0,1,1,0,1,0,0,11,0,6.51471,1
24,48,0,1,1,0,1,0,0,11,0,6.59578,2
25,46,0,1,1,0,1,0,0,11,0,6.66568,3
26,48,0,1,1,0,1,0,0,11,0,6.59987,4
27,48,0,1,1,0,1,0,0,11,0,6.88755,5
28,48,0,0,1,0,1,0,0,11,0,6.95273,6
29,49,0,0,1,0,1,0,0,11,0,6.95655,7
34,52,1,0,0,1,1,0,1,10,0,5.93754,1
35,50,1,0,0,1,1,0,1,10,0,6.0845,2
36,50,1,0,0,1,1,0,1,10,0,6.06146,3
37,51,1,0,0,1,1,0,1,10,0,6.21461,4
38,50,1,0,0,1,1,0,1,10,0,6.21461,5
39,50,1,0,0,1,1,0,1,10,0,6.30262,6
40,50,1,0,0,1,1,0,1,10,0,6.39693,7
12,41,0,0,1,1,1,0,0,17,0,6.51471,1
13,41,0,0,1,1,1,0,0,17,0,6.61338,2
14,43,0,0,1,1,1,0,0,17,0,6.71538,3
15,41,0,0,1,1,1,0,0,17,0,6.81892,4
16,42,0,0,1,1,1,0,0,17,0,6.95655,5
17,40,0,0,1,1,1,0,0,17,0,7.04752,6
18,51,0,0,1,1,1,0,0,17,0,6.85435,7
21,47,1,0,0,1,1,0,0,14,0,6.31716,1
22,47,1,0,0,1,1,0,0,14,0,6.6958,2
23,47,1,0,0,1,1,0,0,14,0,6.81564,3
24,46,1,0,0,1,1,0,0,14,0,6.87213,4
25,47,1,0,0,1,1,0,0,14,0,7.10661,5
26,47,1,0,0,1,1,0,0,14,0,7.09672,6
27,46,1,0,0,1,1,0,0,14,0,7.20042,7
7,47,1,0,0,0,1,0,1,12,0,6.49979,1
8,41,1,0,0,0,1,0,1,12,0,6.72743,2
9,44,1,0,0,0,1,0,1,12,0,6.71538,3
10,50,1,0,0,0,0,0,1,12,0,6.77878,4
11,44,1,0,0,0,0,0,1,12,0,6.91274,5
12,43,1,0,0,0,1,0,1,12,0,6.93245,6
13,43,1,0,0,0,1,0,1,12,0,7.40853,7
29,50,0,1,0,0,1,0,0,12,0,6.32794,1
30,49,0,1,0,0,1,0,0,12,0,6.44572,2
31,49,0,1,0,0,1,0,0,12,0,6.45362,3
32,49,0,1,0,0,1,0,0,12,0,6.50728,4
33,49,0,1,0,0,1,0,0,12,0,6.69703,5
34,49,0,1,0,0,1,0,0,12,0,6.81344,6
35,49,0,1,0,0,1,0,0,12,0,6.85646,7
36,39,1,0,0,1,1,0,0,6,0,6.16331,1
37,44,1,0,0,1,1,0,0,6,0,6.39693,2
38,25,1,1,0,1,1,0,0,6,0,5.95584,3
39,51,1,1,0,1,1,0,0,6,0,6.07535,4
40,50,1,1,0,1,1,0,0,6,0,6.2634,5
41,49,1,1,0,1,1,0,0,6,0,6.33683,6
42,37,1,1,0,1,1,0,0,6,0,6.42162,7
13,48,0,0,0,1,0,1,0,17,0,6.67834,1
14,50,0,0,0,1,0,1,0,17,0,6.68461,2
15,48,0,0,0,1,0,1,0,17,0,6.85646,3
16,48,0,0,0,1,0,1,0,17,0,6.85646,4
17,47,0,0,0,1,0,1,0,17,0,6.90776,5
18,47,0,0,0,1,0,1,0,17,0,7.04752,6
19,45,0,0,0,1,0,1,0,17,0,7.27932,7
40,49,1,1,0,1,0,1,0,12,0,5.92693,1
41,52,1,1,0,1,0,1,0,12,0,5.99146,2
42,49,1,1,0,1,0,1,0,12,0,5.85793,3
43,50,1,1,0,1,0,1,0,12,0,6.07993,4
44,50,1,1,0,1,0,1,0,12,0,6.21461,5
45,49,0,1,0,1,0,1,0,12,0,6.43775,6
46,49,1,1,0,1,0,1,0,12,0,6.55536,7
3,37,0,0,0,1,1,0,1,16,0,6.21461,1
4,39,0,0,0,1,1,0,1,16,0,6.38012,2
5,36,0,0,0,1,1,0,1,16,0,6.35437,3
6,39,0,0,0,1,1,0,1,16,0,6.47697,4
7,37,0,0,0,1,1,0,1,16,0,6.43775,5
8,38,0,0,0,0,1,0,1,16,0,6.52942,6
9,38,0,0,0,0,1,0,1,16,0,6.68461,7
28,50,1,1,0,1,1,0,1,12,0,6.24417,1
29,38,1,1,0,1,1,0,1,12,0,6.34564,2
30,49,1,1,0,1,1,0,1,12,0,6.42162,3
31,48,1,1,0,1,1,0,1,12,0,6.51471,4
32,49,1,1,0,1,1,0,0,12,0,6.58617,5
33,48,1,1,0,1,1,0,1,12,0,6.68461,6
34,30,1,1,0,1,1,0,1,12,0,6.7511,7
24,46,1,1,0,1,1,0,1,12,0,6.23441,1
25,51,1,1,0,1,1,0,1,12,0,6.31897,2
26,49,1,1,0,1,1,0,1,12,0,6.42162,3
27,49,1,1,0,1,1,0,1,12,0,6.49375,4
28,49,1,1,0,1,1,0,1,12,0,6.55108,5
29,49,1,1,0,1,1,0,1,12,0,7.00307,6
30,49,1,1,0,1,1,0,1,12,0,6.81014,7
40,49,0,1,0,1,1,0,0,17,0,6.90575,1
41,48,0,1,0,1,1,0,0,17,0,6.90575,2
42,48,0,1,0,1,1,0,0,17,0,7.31322,3
43,49,0,0,0,1,1,0,0,17,0,7.31322,4
44,49,0,1,0,1,1,0,0,17,0,7.31322,5
45,49,0,1,0,1,1,0,0,17,0,7.37776,6
46,50,0,1,0,1,1,0,0,17,0,7.37776,7
44,40,1,0,1,1,0,1,0,9,1,5.39363,1
45,35,1,0,1,1,0,1,0,9,1,5.43808,2
46,39,1,0,1,1,0,1,0,9,1,4.60517,3
47,40,1,0,1,1,0,1,0,9,1,5.0814,4
48,39,1,0,1,1,0,1,0,9,1,5.273,5
49,38,1,0,1,1,0,1,0,9,1,5.81413,6
50,37,1,0,1,1,0,1,0,9,1,5.74939,7
10,50,1,1,0,1,1,0,0,12,0,6.52942,1
11,50,1,1,0,1,1,0,0,12,0,6.62007,2
12,49,1,1,0,1,1,0,0,12,0,6.4599,3
13,52,0,1,1,1,1,0,0,12,0,7.00307,4
14,51,0,1,1,1,1,0,0,12,0,7.20786,5
15,50,0,1,0,0,1,0,0,12,0,7.46737,6
16,51,0,1,0,0,1,0,0,12,0,7.14913,7
29,49,0,0,0,1,1,0,0,16,0,6.65286,1
30,48,0,0,0,1,1,0,0,16,0,6.73102,2
31,48,0,0,0,1,1,0,0,16,0,6.82979,3
32,46,0,0,0,1,1,0,0,16,0,6.93245,4
33,48,0,0,0,1,1,0,0,16,0,7.02554,5
34,44,0,0,0,1,1,0,0,16,0,7.1309,6
35,44,0,0,0,1,1,0,0,16,0,7.20786,7
4,21,0,0,1,0,0,1,0,12,0,5.57973,1
5,42,0,0,1,0,0,1,0,12,0,5.73334,2
6,49,0,0,1,0,0,1,0,12,0,5.76832,3
7,49,0,0,1,0,0,1,0,12,0,5.86647,4
8,44,0,0,1,0,0,1,0,12,0,6.06611,5
9,47,0,0,1,0,0,1,0,12,0,6.23441,6
10,48,0,0,1,0,0,1,0,12,0,6.38688,7
5,50,1,0,0,0,1,0,1,14,0,6.42162,1
6,48,1,0,0,0,1,0,1,14,0,6.37502,2
7,48,1,0,0,0,1,0,1,14,0,6.58617,3
8,47,1,0,0,0,1,0,1,14,0,6.76273,4
9,50,1,0,0,0,1,0,1,14,0,6.74876,5
10,49,1,0,0,0,1,0,1,14,0,6.80239,6
11,46,1,0,0,0,1,0,1,14,0,6.93925,7
12,52,0,1,1,1,1,0,0,17,0,6.71538,1
13,50,0,1,1,1,1,0,0,17,0,6.74524,2
14,52,0,1,1,1,1,0,0,17,0,6.88244,3
15,51,0,1,1,1,1,0,0,17,0,6.98008,4
16,50,0,1,1,1,1,0,0,17,0,7.24423,5
17,51,0,0,1,1,1,0,0,17,0,7.43838,6
18,52,0,0,1,1,1,0,0,17,0,7.17702,7
17,48,1,0,0,0,1,0,1,12,0,6.81344,1
18,51,1,0,0,0,1,0,1,12,0,6.88244,2
19,50,1,0,0,0,1,0,1,12,0,7.00307,3
20,49,1,0,0,0,1,0,1,12,0,7.17012,4
21,50,1,0,0,0,1,0,1,12,0,7.17778,5
22,48,1,0,0,0,1,0,1,12,0,7.24423,6
23,48,1,0,0,0,1,0,1,12,0,7.39326,7
26,47,1,1,0,1,1,0,1,10,0,5.8693,1
27,49,1,1,0,1,1,0,1,10,0,5.85793,2
28,38,1,1,0,1,1,0,1,10,0,5.87774,3
29,8,0,0,0,1,1,0,0,10,0,5.85793,4
30,43,1,1,0,1,1,0,0,10,0,6.58617,5
31,52,1,1,0,1,1,0,0,10,0,6.35437,6
32,52,1,1,0,1,1,0,0,10,0,6.58617,7
10,47,0,1,0,1,1,0,1,12,0,6.2804,1
11,26,0,1,0,1,1,0,1,12,0,6.44572,2
12,48,0,1,0,1,1,0,1,12,0,6.48004,3
13,48,0,1,0,1,1,0,1,12,0,6.77422,4
14,48,0,1,0,1,1,0,1,12,0,6.83195,5
15,46,0,1,0,1,1,0,1,12,0,6.90776,6
16,49,1,1,0,1,1,0,1,12,0,7.00307,7
3,49,1,1,0,1,1,0,1,16,0,6.25383,1
4,49,1,1,0,1,1,0,1,16,0,6.46147,2
5,48,1,1,0,1,1,0,1,16,0,6.53669,3
6,47,1,1,0,1,1,0,1,16,0,6.62007,4
7,49,0,1,0,1,1,0,1,16,0,6.63595,5
8,49,0,1,0,1,1,0,1,16,0,6.7511,6
9,50,0,0,0,1,1,0,0,16,0,6.85646,7
21,48,1,0,1,1,1,0,0,12,0,6.90575,1
22,48,1,0,1,1,1,0,0,12,0,6.90575,2
23,48,1,0,1,1,1,0,0,12,0,7.23418,3
24,48,1,0,1,1,0,0,0,12,0,7.2998,4
25,48,1,0,1,1,1,0,0,12,0,7.31322,5
26,48,1,0,1,1,1,0,0,12,0,7.37588,6
27,47,1,0,1,1,1,0,0,12,0,7.61874,7
17,51,1,1,1,0,1,0,0,12,0,5.59842,1
18,50,1,1,1,0,1,0,0,12,0,6.21461,2
19,50,1,1,1,0,1,0,0,12,0,6.10925,3
20,50,1,1,1,0,1,0,1,12,0,6.2634,4
21,48,1,1,1,0,1,0,1,12,0,6.55108,5
22,45,1,1,1,0,1,0,1,12,0,6.80239,6
23,42,1,1,1,0,1,0,1,12,0,6.95655,7
18,48,0,0,1,0,1,0,0,7,0,5.70378,1
19,50,0,0,1,0,1,0,0,7,0,5.72031,2
20,50,0,0,1,0,1,0,0,7,0,5.99146,3
21,50,0,0,1,0,1,0,0,7,0,6.05209,4
